site_id,site_label,Site,SiteID,Bigregion,Region,Subregion,Subarea,NOfLevels,WhichLevel,ProcessWith,SiteWeight,SiteType,SiteGroup,SitePeriod,tlkp Period.Order,SitePhase,tlkp Phase.Order,BeginSite,EndSite,Latitude,Longitude,TotalArea,WindowArea,WindowHH,MinHH,MaxHH,PopMethod,Popmethdesc,IsFortified,FortificationComment,TypeOfPolity,Politytypdesc,PolityPop,PolityArea,PolityEcon,PolityGov,PolityArch,GiniIndex,GiniBasis,Ref1,Ref2,Coder,tbl sites.Comments,tbl sites.created_at,tbl sites.updated_at,house_id,StructureID,source_file,Housetypedesc,HouseType,HouseGroup,HousePeriod,tlkp Period_1.Order,HousePhase,tlkp Phase_1.Order,BeginHouse,EndHouse,NRooms,NStories,RoofedArea,LivingArea,UnroofedArea,StorageArea,StorageVolume,TotalAreaHouse,AnimalArea,LaborMultiplier,DistanceToCenter,TypeOfCenter,Accessibility,IsPlowed,qry house table.Comments,MoundHgt,citation1,citation2,qry house table.created_at,qry house table.updated_at,Plant cultivation - earliest,Plant cultivation - common,Animal management - earliest,Animal management - common,Portage - earliest,Portage - common,Riding - earliest,Riding - common,Traction - earliest,Traction - common,Enslavement - earliest,Enslavement - common,Copper (smelted) - earliest,Copper (smelted) - common,Bronze - earliest,Bronze - common,writing,Earliest massacre,weights and measures,earliest marketplaces,Currency,earliest ostentatious individual burials,intra-site public buildings,specialized production of goods,Iron (smelted) - earliest,Iron (smelted) - common,Complex bow - earliest,BeginLocation,EndLocation,OccNext,Landlabor,Twoscale,Threescale,Fourscale
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110307,30,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,11.262562,11.262562,0,NA,NA,11.262562,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110306,16,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,10.468207,10.468207,0,NA,NA,10.468207,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110312,34,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,15.309,15.309,0,NA,NA,15.309,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110345,23,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,30.609604,30.609604,0,NA,NA,30.609604,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110331,28,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,21.048202,21.048202,0,NA,NA,21.048202,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110332,15,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,21.477249,21.477249,0,NA,NA,21.477249,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110333,37,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,21.61779,21.61779,0,NA,NA,21.61779,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110334,8,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,21.964573,21.964573,0,NA,NA,21.964573,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110335,32,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,22.331761,22.331761,0,NA,NA,22.331761,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110336,22,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,22.351355,22.351355,0,NA,NA,22.351355,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110337,31,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,22.488744,22.488744,0,NA,NA,22.488744,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110338,20,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,23.146625,23.146625,0,NA,NA,23.146625,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110339,3,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,23.192154,23.192154,0,NA,NA,23.192154,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110340,36,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,23.593664,23.593664,0,NA,NA,23.593664,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110341,5,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,23.669966,23.669966,0,NA,NA,23.669966,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110342,0,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,26.919567,26.919567,0,NA,NA,26.919567,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110343,12,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,27.304629,27.304629,0,NA,NA,27.304629,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110324,38,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,19.303719,19.303719,0,NA,NA,19.303719,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110329,25,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,20.729786,20.729786,0,NA,NA,20.729786,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110325,14,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,19.348293,19.348293,0,NA,NA,19.348293,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110330,26,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,20.74015,20.74015,0,NA,NA,20.74015,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
141116,NA,Paralimni-Nissia,1470,Asia,W Asia and Cyprus,Cyprus,Cyprus,1,1,NA,1,NA,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,35,34.06,0.325,0.275,40,40,47,2,House density x area,1,Simple stone wall around the settlement,2,Local,NA,NA,1,1,1,NA,Households,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,Lawrence,NA,05-Jul-23,14-Aug-23,14110326,11,Lawrence_GINI_NewSites_July2023,Nuclear family,1,NA,Neolithic,2,Ceramic Neolithic,5,-4550,-3950,1,1,19.47216,19.47216,0,NA,NA,19.47216,0,1,NA,No monumental centre,1,99,NA,NA,"Klinkenberg, V. and Düring, B.S., 2022. Inequality before the Bronze Age: the case of Chalcolithic Cyprus. Oxford Journal of Archaeology.",NA,05-Jul-23,2023-08-14T16:30:24Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4550,-3950,0,Labour,1,1,1
